run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
SRR18491206	SAMN26980247	SRX14622521	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/006/SRR18491206/SRR18491206_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/006/SRR18491206	
SRR18491207	SAMN26980246	SRX14622520	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/007/SRR18491207/SRR18491207_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/007/SRR18491207	
SRR18491210	SAMN26980047	SRX14622517	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/010/SRR18491210/SRR18491210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/010/SRR18491210/SRR18491210_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/010/SRR18491210	
SRR18491213	SAMN26980242	SRX14622514	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/013/SRR18491213/SRR18491213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/013/SRR18491213/SRR18491213_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/013/SRR18491213	
SRR18491214	SAMN26980241	SRX14622513	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/014/SRR18491214/SRR18491214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/014/SRR18491214/SRR18491214_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/014/SRR18491214	
SRR18491219	SAMN26980236	SRX14622508	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/019/SRR18491219/SRR18491219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/019/SRR18491219/SRR18491219_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/019/SRR18491219	
SRR18491222	SAMN26980234	SRX14622505	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/022/SRR18491222/SRR18491222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/022/SRR18491222/SRR18491222_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/022/SRR18491222	
SRR18491224	SAMN26980232	SRX14622503	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/024/SRR18491224/SRR18491224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/024/SRR18491224/SRR18491224_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/024/SRR18491224	
SRR18491226	SAMN26980230	SRX14622501	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/026/SRR18491226/SRR18491226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/026/SRR18491226/SRR18491226_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/026/SRR18491226	
SRR18491231	SAMN26980225	SRX14622496	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/031/SRR18491231/SRR18491231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/031/SRR18491231/SRR18491231_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/031/SRR18491231	
SRR18491237	SAMN26980385	SRX14622790	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/037/SRR18491237/SRR18491237_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/037/SRR18491237	
SRR18491245	SAMN26980135	SRX14622883	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/045/SRR18491245/SRR18491245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/045/SRR18491245/SRR18491245_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/045/SRR18491245	
SRR18491246	SAMN26980054	SRX14622882	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/046/SRR18491246/SRR18491246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/046/SRR18491246/SRR18491246_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/046/SRR18491246	
SRR18491253	SAMN26980128	SRX14622875	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/053/SRR18491253/SRR18491253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/053/SRR18491253/SRR18491253_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/053/SRR18491253	
SRR18491257	SAMN26980053	SRX14622871	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/057/SRR18491257/SRR18491257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/057/SRR18491257/SRR18491257_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/057/SRR18491257	
SRR18491259	SAMN26980123	SRX14622869	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/059/SRR18491259/SRR18491259_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/059/SRR18491259/SRR18491259_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/059/SRR18491259	
SRR18491261	SAMN26980121	SRX14622867	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/061/SRR18491261/SRR18491261_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/061/SRR18491261/SRR18491261_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/061/SRR18491261	
SRR18491262	SAMN26980120	SRX14622866	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/062/SRR18491262/SRR18491262_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/062/SRR18491262/SRR18491262_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/062/SRR18491262	
SRR18491263	SAMN26980119	SRX14622865	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/063/SRR18491263/SRR18491263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/063/SRR18491263/SRR18491263_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/063/SRR18491263	
SRR18491266	SAMN26980116	SRX14622862	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/066/SRR18491266/SRR18491266_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/066/SRR18491266/SRR18491266_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/066/SRR18491266	
SRR18491273	SAMN26980110	SRX14622855	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/073/SRR18491273/SRR18491273_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/073/SRR18491273/SRR18491273_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/073/SRR18491273	
SRR18491274	SAMN26980109	SRX14622854	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/074/SRR18491274/SRR18491274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/074/SRR18491274/SRR18491274_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/074/SRR18491274	
SRR18491279	SAMN26980051	SRX14622849	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/079/SRR18491279/SRR18491279_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/079/SRR18491279/SRR18491279_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/079/SRR18491279	
SRR18491280	SAMN26980104	SRX14622848	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/080/SRR18491280/SRR18491280_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/080/SRR18491280/SRR18491280_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/080/SRR18491280	
SRR18491285	SAMN26980099	SRX14622843	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/085/SRR18491285/SRR18491285_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/085/SRR18491285/SRR18491285_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/085/SRR18491285	
SRR18491287	SAMN26980097	SRX14622841	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/087/SRR18491287/SRR18491287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/087/SRR18491287/SRR18491287_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/087/SRR18491287	
SRR18491292	SAMN26980093	SRX14622836	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/092/SRR18491292/SRR18491292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/092/SRR18491292/SRR18491292_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/092/SRR18491292	
SRR18491295	SAMN26980090	SRX14622833	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/095/SRR18491295/SRR18491295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/095/SRR18491295/SRR18491295_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/095/SRR18491295	
SRR18491297	SAMN26980423	SRX14622831	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/097/SRR18491297/SRR18491297_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/097/SRR18491297	
SRR18491299	SAMN26980421	SRX14622829	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/099/SRR18491299/SRR18491299_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/099/SRR18491299	
SRR18491301	SAMN26980419	SRX14622827	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/001/SRR18491301/SRR18491301_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/001/SRR18491301	
SRR18491302	SAMN26980418	SRX14622826	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/002/SRR18491302/SRR18491302_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/002/SRR18491302	
SRR18491305	SAMN26980415	SRX14622823	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/005/SRR18491305/SRR18491305_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/005/SRR18491305	
SRR18491308	SAMN26980413	SRX14622820	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/008/SRR18491308/SRR18491308_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/008/SRR18491308	
SRR18491310	SAMN26980411	SRX14622818	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/010/SRR18491310/SRR18491310_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/010/SRR18491310	
SRR18491313	SAMN26980408	SRX14622815	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/013/SRR18491313/SRR18491313_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/013/SRR18491313	
SRR18491315	SAMN26980406	SRX14622813	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/015/SRR18491315/SRR18491315_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/015/SRR18491315	
SRR18491316	SAMN26980405	SRX14622812	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/016/SRR18491316/SRR18491316_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/016/SRR18491316	
SRR18491318	SAMN26980404	SRX14622810	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/018/SRR18491318/SRR18491318_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/018/SRR18491318	
SRR18491319	SAMN26980403	SRX14622809	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/019/SRR18491319/SRR18491319_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/019/SRR18491319	
SRR18491321	SAMN26980401	SRX14622807	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/021/SRR18491321/SRR18491321_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/021/SRR18491321	
SRR18491331	SAMN26980392	SRX14622797	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/031/SRR18491331/SRR18491331_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/031/SRR18491331	
SRR18491332	SAMN26980391	SRX14622796	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/032/SRR18491332/SRR18491332_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/032/SRR18491332	
SRR18491333	SAMN26980390	SRX14622795	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/033/SRR18491333/SRR18491333_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/033/SRR18491333	
SRR18491336	SAMN26980387	SRX14622792	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/036/SRR18491336/SRR18491336_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/036/SRR18491336	
